Date/Time,Type,Profit USD
2023-06-16 18:45:00+00:00,Short Entry,
2023-06-16 19:00:00+00:00,Short Exit (TP),813.6000000000058
2023-06-16 19:45:00+00:00,Long Entry,
2023-06-16 19:45:00+00:00,Long Exit (SL),-638.1333333333168
2023-06-16 20:00:00+00:00,Short Entry,
2023-06-18 22:45:00+00:00,End of Session Short Exit,-636.6666666666788
2023-06-19 05:15:00+00:00,Long Entry,
2023-06-19 05:30:00+00:00,Long Exit (TP),254.13333333333867
2023-06-19 06:15:00+00:00,Long Entry,
2023-06-19 06:30:00+00:00,Long Exit,26.666666666678793
2023-06-19 06:30:00+00:00,Short Entry,
2023-06-19 07:00:00+00:00,Short Exit (SL),-153.66666666668607
2023-06-19 07:15:00+00:00,Long Entry,
2023-06-19 07:30:00+00:00,Long Exit (TP),373.5333333333256
2023-06-19 08:45:00+00:00,Short Entry,
2023-06-19 09:00:00+00:00,Short Exit,-83.3333333333212
2023-06-19 09:00:00+00:00,Long Entry,
2023-06-19 09:15:00+00:00,Long Exit,68.3333333333212
2023-06-19 09:15:00+00:00,Short Entry,
2023-06-19 09:30:00+00:00,Short Exit,-138.3333333333212
2023-06-19 09:30:00+00:00,Long Entry,
2023-06-19 10:15:00+00:00,Long Exit,6.6666666666424135
2023-06-19 10:15:00+00:00,Short Entry,
2023-06-19 10:30:00+00:00,Short Exit,-15.0
2023-06-19 10:30:00+00:00,Long Entry,
2023-06-19 10:45:00+00:00,Long Exit (SL),-248.4666666666817
2023-06-19 11:30:00+00:00,Long Entry,
2023-06-19 11:45:00+00:00,Long Exit (SL),-233.13333333331684
2023-06-19 12:00:00+00:00,Short Entry,
2023-06-19 12:30:00+00:00,Short Exit (SL),-230.2666666666846
2023-06-19 12:45:00+00:00,Long Entry,
2023-06-19 13:30:00+00:00,Long Exit (SL),-242.06666666668752
2023-06-19 13:45:00+00:00,Short Entry,
2023-06-19 14:30:00+00:00,Short Exit,73.3333333333212
2023-06-19 14:30:00+00:00,Long Entry,
2023-06-19 15:15:00+00:00,Long Exit,-35.0
2023-06-19 15:15:00+00:00,Short Entry,
2023-06-19 15:45:00+00:00,Short Exit,-5.0
2023-06-19 15:45:00+00:00,Long Entry,
2023-06-19 16:45:00+00:00,Long Exit,-43.33333333332121
2023-06-19 16:45:00+00:00,Short Entry,
2023-06-19 22:00:00+00:00,Short Exit (SL),-157.99999999999272
2023-06-20 05:30:00+00:00,Short Entry,
2023-06-20 06:00:00+00:00,Short Exit,-91.66666666664241
2023-06-20 06:00:00+00:00,Long Entry,
2023-06-20 06:15:00+00:00,Long Exit,-23.333333333357587
2023-06-20 06:15:00+00:00,Short Entry,
2023-06-20 06:15:00+00:00,Short Exit (SL),-174.13333333333867
2023-06-20 06:30:00+00:00,Long Entry,
2023-06-20 07:00:00+00:00,Long Exit,48.33333333335759
2023-06-20 07:00:00+00:00,Short Entry,
2023-06-20 07:00:00+00:00,Short Exit (TP),315.7333333333372
2023-06-20 07:15:00+00:00,Short Entry,
2023-06-20 07:30:00+00:00,Short Exit (SL),-293.66666666668607
2023-06-20 08:00:00+00:00,Long Entry,
2023-06-20 08:00:00+00:00,Long Exit (SL),-333.6000000000058
2023-06-20 09:30:00+00:00,Short Entry,
2023-06-20 09:45:00+00:00,Short Exit,-61.66666666667879
2023-06-20 09:45:00+00:00,Long Entry,
2023-06-20 10:45:00+00:00,Long Exit (TP),505.9333333333052
2023-06-20 11:30:00+00:00,Long Entry,
2023-06-20 11:45:00+00:00,Long Exit (TP),364.46666666666715
2023-06-20 12:45:00+00:00,Short Entry,
2023-06-20 12:45:00+00:00,Short Exit (SL),-377.400000000016
2023-06-20 13:00:00+00:00,Long Entry,
2023-06-20 13:15:00+00:00,Long Exit,50.0
2023-06-20 13:15:00+00:00,Short Entry,
2023-06-20 13:15:00+00:00,Short Exit (TP),566.6666666666788
2023-06-20 13:30:00+00:00,Short Entry,
2023-06-20 13:30:00+00:00,Short Exit (SL),-500.2666666666846
2023-06-20 13:45:00+00:00,Long Entry,
2023-06-20 14:00:00+00:00,Long Exit (SL),-911.7333333333227
2023-06-20 14:30:00+00:00,Short Entry,
2023-06-20 16:15:00+00:00,Short Exit (SL),-1291.3999999999942
2023-06-20 17:30:00+00:00,Long Entry,
2023-06-20 17:45:00+00:00,Long Exit (SL),-594.9333333333198
2023-06-20 18:30:00+00:00,Long Entry,
2023-06-20 18:45:00+00:00,Long Exit,210.0
2023-06-20 18:45:00+00:00,Short Entry,
2023-06-20 19:45:00+00:00,Short Exit,-235.0
2023-06-20 19:45:00+00:00,Long Entry,
2023-06-20 20:00:00+00:00,Long Exit (SL),-524.1999999999825
2023-06-21 05:15:00+00:00,Long Entry,
2023-06-21 05:15:00+00:00,Long Exit (SL),-112.79999999998836
2023-06-21 05:45:00+00:00,Short Entry,
2023-06-21 06:00:00+00:00,Short Exit (TP),258.6000000000058
2023-06-21 06:30:00+00:00,Short Entry,
2023-06-21 07:00:00+00:00,Short Exit (TP),373.66666666668607
2023-06-21 07:30:00+00:00,Long Entry,
2023-06-21 07:30:00+00:00,Long Exit (SL),-294.93333333331975
2023-06-21 07:45:00+00:00,Short Entry,
2023-06-21 08:15:00+00:00,Short Exit,-111.66666666664241
2023-06-21 08:15:00+00:00,Long Entry,
2023-06-21 09:15:00+00:00,Long Exit,-140.0
2023-06-21 09:15:00+00:00,Short Entry,
2023-06-21 10:15:00+00:00,Short Exit (SL),-261.26666666667006
2023-06-21 10:30:00+00:00,Short Entry,
2023-06-21 11:00:00+00:00,Short Exit (TP),329.7333333333154
2023-06-21 12:30:00+00:00,Short Entry,
2023-06-21 12:30:00+00:00,Short Exit (SL),-321.13333333330957
2023-06-21 13:00:00+00:00,Short Entry,
2023-06-21 13:30:00+00:00,Short Exit,101.6666666666788
2023-06-21 13:30:00+00:00,Long Entry,
2023-06-21 13:45:00+00:00,Long Exit (SL),-405.53333333333285
2023-06-21 14:30:00+00:00,Short Entry,
2023-06-21 15:00:00+00:00,Short Exit (TP),1430.600000000013
2023-06-21 15:45:00+00:00,Long Entry,
2023-06-21 16:00:00+00:00,Long Exit,381.6666666666424
2023-06-21 16:00:00+00:00,Short Entry,
2023-06-21 16:15:00+00:00,Short Exit (SL),-933.9333333333343
2023-06-21 17:15:00+00:00,Short Entry,
2023-06-21 17:45:00+00:00,Short Exit (SL),-672.7333333333081
2023-06-21 18:00:00+00:00,Long Entry,
2023-06-21 18:15:00+00:00,Long Exit (TP),938.1333333333168
2023-06-21 18:30:00+00:00,Long Entry,
2023-06-21 19:00:00+00:00,Long Exit (SL),-582.9999999999927
2023-06-21 19:15:00+00:00,Short Entry,
2023-06-21 19:30:00+00:00,Short Exit (TP),933.4000000000015
2023-06-21 19:45:00+00:00,Short Entry,
2023-06-21 22:45:00+00:00,End of Session Short Exit,783.3333333333212
2023-06-22 06:15:00+00:00,Short Entry,
2023-06-22 06:30:00+00:00,Short Exit,-30.0
2023-06-22 06:30:00+00:00,Long Entry,
2023-06-22 07:15:00+00:00,Long Exit,121.6666666666788
2023-06-22 07:15:00+00:00,Short Entry,
2023-06-22 07:15:00+00:00,Short Exit (SL),-307.9999999999927
2023-06-22 07:30:00+00:00,Long Entry,
2023-06-22 08:45:00+00:00,Long Exit,-70.0
2023-06-22 08:45:00+00:00,Short Entry,
2023-06-22 09:15:00+00:00,Short Exit,-106.66666666664241
2023-06-22 09:15:00+00:00,Long Entry,
2023-06-22 10:15:00+00:00,Long Exit (SL),-213.3333333333212
2023-06-22 12:30:00+00:00,Short Entry,
2023-06-22 12:30:00+00:00,Short Exit (SL),-265.7333333333372
2023-06-22 13:00:00+00:00,Short Entry,
2023-06-22 13:30:00+00:00,Short Exit (SL),-391.3999999999942
2023-06-22 14:45:00+00:00,Short Entry,
2023-06-22 15:15:00+00:00,Short Exit,-505.0
2023-06-22 15:15:00+00:00,Long Entry,
2023-06-22 15:30:00+00:00,Long Exit,-10.0
2023-06-22 15:30:00+00:00,Short Entry,
2023-06-22 15:30:00+00:00,Short Exit (SL),-989.9333333333198
2023-06-22 15:45:00+00:00,Long Entry,
2023-06-22 16:15:00+00:00,Long Exit,358.3333333333212
2023-06-22 16:15:00+00:00,Short Entry,
2023-06-22 18:45:00+00:00,Short Exit (SL),-826.1999999999898
2023-06-22 19:00:00+00:00,Long Entry,
2023-06-22 19:30:00+00:00,Long Exit,175.0
2023-06-22 19:30:00+00:00,Short Entry,
2023-06-22 19:45:00+00:00,Short Exit (SL),-576.6666666666788
2023-06-22 20:00:00+00:00,Long Entry,
2023-06-22 22:45:00+00:00,End of Session Long Exit,430.0
2023-06-23 05:15:00+00:00,Short Entry,
2023-06-23 05:45:00+00:00,Short Exit (SL),-249.00000000001455
2023-06-23 06:00:00+00:00,Long Entry,
2023-06-23 06:30:00+00:00,Long Exit,91.6666666666788
2023-06-23 06:30:00+00:00,Short Entry,
2023-06-23 06:45:00+00:00,Short Exit,-11.666666666678793
2023-06-23 06:45:00+00:00,Long Entry,
2023-06-23 07:00:00+00:00,Long Exit (TP),375.99999999998545
2023-06-23 07:15:00+00:00,Long Entry,
2023-06-23 07:30:00+00:00,Long Exit (SL),-354.6666666666715
2023-06-23 07:45:00+00:00,Short Entry,
2023-06-23 08:45:00+00:00,Short Exit (TP),687.9333333333125
2023-06-23 09:00:00+00:00,Short Entry,
2023-06-23 09:45:00+00:00,Short Exit,-100.0
2023-06-23 09:45:00+00:00,Long Entry,
2023-06-23 10:15:00+00:00,Long Exit,-70.0
2023-06-23 10:15:00+00:00,Short Entry,
2023-06-23 11:00:00+00:00,Short Exit (SL),-352.33333333333576
2023-06-23 12:00:00+00:00,Short Entry,
2023-06-23 12:15:00+00:00,Short Exit (TP),493.40000000000146
2023-06-23 13:30:00+00:00,Short Entry,
2023-06-23 13:30:00+00:00,Short Exit (SL),-528.4666666666817
2023-06-23 14:15:00+00:00,Long Entry,
2023-06-23 15:30:00+00:00,Long Exit,276.6666666666788
2023-06-23 15:30:00+00:00,Short Entry,
2023-06-23 15:45:00+00:00,Short Exit (SL),-826.8666666666832
2023-06-23 17:45:00+00:00,Short Entry,
2023-06-23 18:00:00+00:00,Short Exit (TP),782.7333333333081
2023-06-23 18:15:00+00:00,Short Entry,
2023-06-23 18:30:00+00:00,Short Exit (TP),829.3999999999869
2023-06-23 19:45:00+00:00,Long Entry,
2023-06-23 20:00:00+00:00,Long Exit (SL),-602.7333333333081
2023-06-26 05:30:00+00:00,Short Entry,
2023-06-26 06:30:00+00:00,Short Exit (TP),269.3999999999869
2023-06-26 06:45:00+00:00,Short Entry,
2023-06-26 07:00:00+00:00,Short Exit (TP),311.1999999999898
2023-06-26 08:00:00+00:00,Long Entry,
2023-06-26 08:00:00+00:00,Long Exit (SL),-479.19999999998254
2023-06-26 08:15:00+00:00,Short Entry,
2023-06-26 09:30:00+00:00,Short Exit,133.3333333333212
2023-06-26 09:30:00+00:00,Long Entry,
2023-06-26 10:30:00+00:00,Long Exit,21.666666666678793
2023-06-26 10:30:00+00:00,Short Entry,
2023-06-26 10:45:00+00:00,Short Exit,-71.6666666666788
2023-06-26 10:45:00+00:00,Long Entry,
2023-06-26 11:00:00+00:00,Long Exit,35.0
2023-06-26 11:00:00+00:00,Short Entry,
2023-06-26 11:15:00+00:00,Short Exit,11.666666666678793
2023-06-26 11:15:00+00:00,Long Entry,
2023-06-26 11:45:00+00:00,Long Exit (TP),445.06666666668025
2023-06-26 12:00:00+00:00,Long Entry,
2023-06-26 12:30:00+00:00,Long Exit (TP),461.73333333332266
2023-06-26 13:15:00+00:00,Long Entry,
2023-06-26 13:15:00+00:00,Long Exit (SL),-354.59999999999127
2023-06-26 13:30:00+00:00,Short Entry,
2023-06-26 13:30:00+00:00,Short Exit (SL),-437.9333333333125
2023-06-26 14:00:00+00:00,Long Entry,
2023-06-26 14:30:00+00:00,Long Exit (SL),-871.3999999999942
2023-06-26 14:45:00+00:00,Short Entry,
2023-06-26 15:30:00+00:00,Short Exit (TP),1811.0666666666657
2023-06-26 17:30:00+00:00,Long Entry,
2023-06-26 17:45:00+00:00,Long Exit,5.0
2023-06-26 17:45:00+00:00,Short Entry,
2023-06-26 18:15:00+00:00,Short Exit,88.3333333333212
2023-06-26 18:15:00+00:00,Long Entry,
2023-06-26 19:30:00+00:00,Long Exit,-370.0
2023-06-26 19:30:00+00:00,Short Entry,
2023-06-26 19:45:00+00:00,Short Exit (TP),825.0
2023-06-26 20:00:00+00:00,Short Entry,
2023-06-26 22:45:00+00:00,End of Session Short Exit,-165.0
2023-06-27 05:15:00+00:00,Long Entry,
2023-06-27 05:30:00+00:00,Long Exit (TP),221.1999999999898
2023-06-27 06:00:00+00:00,Long Entry,
2023-06-27 07:00:00+00:00,Long Exit,-105.0
2023-06-27 07:00:00+00:00,Short Entry,
2023-06-27 07:00:00+00:00,Short Exit (SL),-250.2666666666846
2023-06-27 07:15:00+00:00,Long Entry,
2023-06-27 07:45:00+00:00,Long Exit,160.0
2023-06-27 07:45:00+00:00,Short Entry,
2023-06-27 08:15:00+00:00,Short Exit,-146.6666666666788
2023-06-27 08:15:00+00:00,Long Entry,
2023-06-27 08:30:00+00:00,Long Exit (SL),-330.66666666669335
2023-06-27 08:45:00+00:00,Short Entry,
2023-06-27 09:15:00+00:00,Short Exit,-88.33333333335759
2023-06-27 09:15:00+00:00,Long Entry,
2023-06-27 10:30:00+00:00,Long Exit (TP),435.7333333333372
2023-06-27 12:15:00+00:00,Short Entry,
2023-06-27 12:30:00+00:00,Short Exit,-46.66666666664241
2023-06-27 12:30:00+00:00,Long Entry,
2023-06-27 12:30:00+00:00,Long Exit (TP),443.66666666668607
2023-06-27 12:45:00+00:00,Long Entry,
2023-06-27 13:00:00+00:00,Long Exit,101.6666666666788
2023-06-27 13:00:00+00:00,Short Entry,
2023-06-27 13:15:00+00:00,Short Exit,5.0
2023-06-27 13:15:00+00:00,Long Entry,
2023-06-27 13:30:00+00:00,Long Exit (TP),624.3999999999869
2023-06-27 13:45:00+00:00,Long Entry,
2023-06-27 14:00:00+00:00,Long Exit (SL),-732.6666666666642
2023-06-27 14:15:00+00:00,Short Entry,
2023-06-27 15:00:00+00:00,Short Exit,-85.0
2023-06-27 15:00:00+00:00,Long Entry,
2023-06-27 15:15:00+00:00,Long Exit,256.6666666666788
2023-06-27 15:15:00+00:00,Short Entry,
2023-06-27 15:15:00+00:00,Short Exit (SL),-961.8666666666832
2023-06-27 17:15:00+00:00,Long Entry,
2023-06-27 17:30:00+00:00,Long Exit (TP),766.1999999999898
2023-06-27 18:45:00+00:00,Short Entry,
2023-06-27 19:15:00+00:00,Short Exit,-106.6666666666788
2023-06-27 19:15:00+00:00,Long Entry,
2023-06-27 20:00:00+00:00,Long Exit (SL),-492.8666666666686
2023-06-28 05:15:00+00:00,Short Entry,
2023-06-28 05:30:00+00:00,Short Exit,1.6666666666787933
2023-06-28 05:30:00+00:00,Long Entry,
2023-06-28 05:30:00+00:00,Long Exit (TP),203.26666666667734
2023-06-28 05:45:00+00:00,Long Entry,
2023-06-28 06:30:00+00:00,Long Exit (SL),-208.53333333332557
2023-06-28 06:45:00+00:00,Short Entry,
2023-06-28 07:15:00+00:00,Short Exit,-45.0
2023-06-28 07:15:00+00:00,Long Entry,
2023-06-28 08:15:00+00:00,Long Exit (SL),-303.066666666673
2023-06-28 08:30:00+00:00,Short Entry,
2023-06-28 08:30:00+00:00,Short Exit (TP),455.53333333333285
2023-06-28 09:45:00+00:00,Long Entry,
2023-06-28 10:15:00+00:00,Long Exit (TP),425.0
2023-06-28 10:30:00+00:00,Long Entry,
2023-06-28 10:45:00+00:00,Long Exit,50.0
2023-06-28 10:45:00+00:00,Short Entry,
2023-06-28 10:45:00+00:00,Short Exit (SL),-282.7333333333081
2023-06-28 12:00:00+00:00,Short Entry,
2023-06-28 13:15:00+00:00,Short Exit (TP),495.99999999998545
2023-06-28 13:45:00+00:00,Long Entry,
2023-06-28 14:15:00+00:00,Long Exit,-73.33333333335759
2023-06-28 14:15:00+00:00,Short Entry,
2023-06-28 14:15:00+00:00,Short Exit (SL),-987.3333333333358
2023-06-28 15:15:00+00:00,Long Entry,
2023-06-28 16:30:00+00:00,Long Exit (SL),-1056.0666666666657
2023-06-28 17:30:00+00:00,Long Entry,
2023-06-28 19:00:00+00:00,Long Exit,-225.0
2023-06-28 19:00:00+00:00,Short Entry,
2023-06-28 19:00:00+00:00,Short Exit (TP),843.3333333333212
2023-06-28 19:15:00+00:00,Short Entry,
2023-06-28 19:45:00+00:00,Short Exit (SL),-793.2666666666773
2023-06-29 05:15:00+00:00,Long Entry,
2023-06-29 05:15:00+00:00,Long Exit (SL),-201.0666666666657
2023-06-29 05:30:00+00:00,Short Entry,
2023-06-29 06:45:00+00:00,Short Exit,151.6666666666788
2023-06-29 06:45:00+00:00,Long Entry,
2023-06-29 07:00:00+00:00,Long Exit,48.33333333332121
2023-06-29 07:00:00+00:00,Short Entry,
2023-06-29 07:15:00+00:00,Short Exit (TP),322.46666666669626
2023-06-29 07:30:00+00:00,Short Entry,
2023-06-29 08:00:00+00:00,Short Exit,-95.0
2023-06-29 08:00:00+00:00,Long Entry,
2023-06-29 08:00:00+00:00,Long Exit (TP),412.53333333330374
2023-06-29 09:15:00+00:00,Long Entry,
2023-06-29 10:00:00+00:00,Long Exit (TP),447.8666666666686
2023-06-29 10:30:00+00:00,Long Entry,
2023-06-29 11:30:00+00:00,Long Exit (SL),-290.20000000000437
2023-06-29 11:45:00+00:00,Short Entry,
2023-06-29 12:00:00+00:00,Short Exit,11.666666666678793
2023-06-29 12:00:00+00:00,Long Entry,
2023-06-29 12:15:00+00:00,Long Exit,-48.33333333332121
2023-06-29 12:15:00+00:00,Short Entry,
2023-06-29 12:30:00+00:00,Short Exit,-88.33333333335759
2023-06-29 12:30:00+00:00,Long Entry,
2023-06-29 12:30:00+00:00,Long Exit (SL),-364.46666666666715
2023-06-29 13:00:00+00:00,Short Entry,
2023-06-29 13:30:00+00:00,Short Exit (TP),1031.5333333333183
2023-06-29 13:45:00+00:00,Short Entry,
2023-06-29 14:00:00+00:00,Short Exit (TP),1279.9333333333198
2023-06-29 14:15:00+00:00,Short Entry,
2023-06-29 15:30:00+00:00,Short Exit,-943.3333333333212
2023-06-29 15:30:00+00:00,Long Entry,
2023-06-29 16:15:00+00:00,Long Exit,230.0
2023-06-29 16:15:00+00:00,Short Entry,
2023-06-29 16:30:00+00:00,Short Exit,48.33333333332121
2023-06-29 16:30:00+00:00,Long Entry,
2023-06-29 17:00:00+00:00,Long Exit (SL),-751.4666666666744
2023-06-29 17:30:00+00:00,Long Entry,
2023-06-29 17:45:00+00:00,Long Exit,245.0
2023-06-29 17:45:00+00:00,Short Entry,
2023-06-29 18:30:00+00:00,Short Exit,273.3333333333576
2023-06-29 18:30:00+00:00,Long Entry,
2023-06-29 19:45:00+00:00,Long Exit,-75.0
2023-06-29 19:45:00+00:00,Short Entry,
2023-06-29 19:45:00+00:00,Short Exit (SL),-469.46666666666715
2023-06-30 05:30:00+00:00,Long Entry,
2023-06-30 06:00:00+00:00,Long Exit (SL),-166.86666666668316
2023-06-30 06:15:00+00:00,Short Entry,
2023-06-30 06:45:00+00:00,Short Exit (TP),309.13333333333867
2023-06-30 07:15:00+00:00,Long Entry,
2023-06-30 08:00:00+00:00,Long Exit (TP),391.6666666666788
2023-06-30 08:30:00+00:00,Short Entry,
2023-06-30 08:30:00+00:00,Short Exit (SL),-257.0666666666875
2023-06-30 09:30:00+00:00,Long Entry,
2023-06-30 10:00:00+00:00,Long Exit,-3.3333333333212067
2023-06-30 10:00:00+00:00,Short Entry,
2023-06-30 10:15:00+00:00,Short Exit,51.66666666667879
2023-06-30 10:15:00+00:00,Long Entry,
2023-06-30 10:30:00+00:00,Long Exit,26.666666666642413
2023-06-30 10:30:00+00:00,Short Entry,
2023-06-30 10:45:00+00:00,Short Exit (SL),-216.33333333331393
2023-06-30 12:15:00+00:00,Long Entry,
2023-06-30 12:30:00+00:00,Long Exit (TP),333.3333333333212
2023-06-30 12:45:00+00:00,Long Entry,
2023-06-30 13:30:00+00:00,Long Exit (TP),995.5333333333328
2023-06-30 14:30:00+00:00,Long Entry,
2023-06-30 15:00:00+00:00,Long Exit,341.6666666666788
2023-06-30 15:00:00+00:00,Short Entry,
2023-06-30 15:15:00+00:00,Short Exit,-120.0
2023-06-30 15:15:00+00:00,Long Entry,
2023-06-30 15:30:00+00:00,Long Exit (SL),-660.6000000000131
2023-06-30 15:45:00+00:00,Short Entry,
2023-06-30 16:30:00+00:00,Short Exit (SL),-690.8000000000175
2023-06-30 17:30:00+00:00,Short Entry,
2023-06-30 18:00:00+00:00,Short Exit,-153.3333333333576
2023-06-30 18:00:00+00:00,Long Entry,
2023-06-30 18:15:00+00:00,Long Exit,111.6666666666788
2023-06-30 18:15:00+00:00,Short Entry,
2023-06-30 18:30:00+00:00,Short Exit,-176.6666666666788
2023-06-30 18:30:00+00:00,Long Entry,
2023-06-30 18:45:00+00:00,Long Exit (SL),-363.86666666669043
2023-06-30 19:00:00+00:00,Short Entry,
2023-06-30 19:15:00+00:00,Short Exit,-20.0
2023-06-30 19:15:00+00:00,Long Entry,
2023-06-30 20:00:00+00:00,Long Exit (SL),-435.6000000000131
2023-07-03 05:30:00+00:00,Long Entry,
2023-07-03 06:00:00+00:00,Long Exit (SL),-138.13333333331684
2023-07-03 07:15:00+00:00,Long Entry,
2023-07-03 07:30:00+00:00,Long Exit (TP),238.8000000000102
2023-07-03 08:45:00+00:00,Long Entry,
2023-07-03 09:15:00+00:00,Long Exit,126.66666666664241
2023-07-03 09:15:00+00:00,Short Entry,
2023-07-03 10:00:00+00:00,Short Exit (TP),333.4666666666817
2023-07-03 10:15:00+00:00,Short Entry,
2023-07-03 10:15:00+00:00,Short Exit (SL),-303.3333333333212
2023-07-03 11:15:00+00:00,Short Entry,
2023-07-03 11:45:00+00:00,Short Exit (TP),414.7333333333154
2023-07-03 12:30:00+00:00,Long Entry,
2023-07-03 12:45:00+00:00,Long Exit,41.66666666664241
2023-07-03 12:45:00+00:00,Short Entry,
2023-07-03 12:45:00+00:00,Short Exit (SL),-269.33333333330665
2023-07-03 13:00:00+00:00,Long Entry,
2023-07-03 13:30:00+00:00,Long Exit (TP),439.46666666666715
2023-07-03 13:45:00+00:00,Long Entry,
2023-07-03 14:15:00+00:00,Long Exit,-131.6666666666788
2023-07-03 14:15:00+00:00,Short Entry,
2023-07-03 14:30:00+00:00,Short Exit (TP),845.9999999999854
2023-07-03 14:45:00+00:00,Short Entry,
2023-07-03 16:00:00+00:00,Short Exit,275.0
2023-07-03 16:00:00+00:00,Long Entry,
2023-07-03 16:45:00+00:00,Long Exit (TP),612.7333333333081
2023-07-03 17:00:00+00:00,Long Entry,
2023-07-03 22:30:00+00:00,Long Exit (SL),-392.9999999999927
2023-07-04 05:15:00+00:00,Long Entry,
2023-07-04 05:30:00+00:00,Long Exit,40.0
2023-07-04 05:30:00+00:00,Short Entry,
2023-07-04 06:00:00+00:00,Short Exit (TP),157.46666666669626
2023-07-04 07:45:00+00:00,Long Entry,
2023-07-04 08:30:00+00:00,Long Exit (SL),-164.79999999999563
2023-07-04 09:15:00+00:00,Short Entry,
2023-07-04 09:30:00+00:00,Short Exit,-20.0
2023-07-04 09:30:00+00:00,Long Entry,
2023-07-04 09:45:00+00:00,Long Exit,25.0
2023-07-04 09:45:00+00:00,Short Entry,
2023-07-04 10:00:00+00:00,Short Exit,-65.0
2023-07-04 10:00:00+00:00,Long Entry,
2023-07-04 10:15:00+00:00,Long Exit,23.333333333357587
2023-07-04 10:15:00+00:00,Short Entry,
2023-07-04 11:00:00+00:00,Short Exit,50.0
2023-07-04 11:00:00+00:00,Long Entry,
2023-07-04 11:15:00+00:00,Long Exit,35.0
2023-07-04 11:15:00+00:00,Short Entry,
2023-07-04 11:15:00+00:00,Short Exit (SL),-103.86666666669043
2023-07-04 11:45:00+00:00,Long Entry,
2023-07-04 12:00:00+00:00,Long Exit (SL),-118.9333333333343
2023-07-04 12:15:00+00:00,Long Entry,
2023-07-04 13:15:00+00:00,Long Exit,-80.0
2023-07-04 13:15:00+00:00,Short Entry,
2023-07-04 13:15:00+00:00,Short Exit (SL),-118.73333333332994
2023-07-04 16:30:00+00:00,Long Entry,
2023-07-04 16:45:00+00:00,Long Exit,26.666666666678793
2023-07-04 16:45:00+00:00,Short Entry,
2023-07-04 22:45:00+00:00,End of Session Short Exit,45.0
2023-07-05 05:15:00+00:00,Short Entry,
2023-07-05 05:15:00+00:00,Short Exit (SL),-64.79999999999563
2023-07-05 06:00:00+00:00,Short Entry,
2023-07-05 06:00:00+00:00,Short Exit (TP),134.86666666667588
2023-07-05 07:00:00+00:00,Short Entry,
2023-07-05 08:15:00+00:00,Short Exit,-121.66666666664241
2023-07-05 08:15:00+00:00,Long Entry,
2023-07-05 09:00:00+00:00,Long Exit,141.6666666666424
2023-07-05 09:00:00+00:00,Short Entry,
2023-07-05 09:15:00+00:00,Short Exit (TP),409.0666666666948
2023-07-05 11:00:00+00:00,Long Entry,
2023-07-05 11:15:00+00:00,Long Exit,86.6666666666788
2023-07-05 11:15:00+00:00,Short Entry,
2023-07-05 12:00:00+00:00,Short Exit (TP),391.59999999999854
2023-07-05 14:30:00+00:00,Long Entry,
2023-07-05 15:15:00+00:00,Long Exit (SL),-734.7333333333154
2023-07-05 15:30:00+00:00,Short Entry,
2023-07-05 16:30:00+00:00,Short Exit,85.0
2023-07-05 16:30:00+00:00,Long Entry,
2023-07-05 16:45:00+00:00,Long Exit,176.6666666666424
2023-07-05 16:45:00+00:00,Short Entry,
2023-07-05 18:00:00+00:00,Short Exit,-220.0
2023-07-05 18:00:00+00:00,Long Entry,
2023-07-05 18:15:00+00:00,Long Exit (SL),-353.26666666667734
2023-07-05 18:30:00+00:00,Short Entry,
2023-07-05 18:30:00+00:00,Short Exit (SL),-572.5333333333037
2023-07-05 19:45:00+00:00,Short Entry,
2023-07-05 20:00:00+00:00,Short Exit (TP),566.2666666666701
2023-07-06 05:45:00+00:00,Short Entry,
2023-07-06 06:00:00+00:00,Short Exit (SL),-229.59999999999127
2023-07-06 06:45:00+00:00,Short Entry,
2023-07-06 07:00:00+00:00,Short Exit (TP),443.73333333332994
2023-07-06 08:15:00+00:00,Long Entry,
2023-07-06 08:30:00+00:00,Long Exit,66.6666666666788
2023-07-06 08:30:00+00:00,Short Entry,
2023-07-06 08:45:00+00:00,Short Exit (SL),-314.8666666666759
2023-07-06 09:00:00+00:00,Long Entry,
2023-07-06 09:00:00+00:00,Long Exit (SL),-297.66666666666424
2023-07-06 09:15:00+00:00,Short Entry,
2023-07-06 09:30:00+00:00,Short Exit,-128.3333333333576
2023-07-06 09:30:00+00:00,Long Entry,
2023-07-06 10:30:00+00:00,Long Exit,-18.333333333321207
2023-07-06 10:30:00+00:00,Short Entry,
2023-07-06 11:15:00+00:00,Short Exit,63.33333333332121
2023-07-06 11:15:00+00:00,Long Entry,
2023-07-06 12:00:00+00:00,Long Exit (SL),-269.0666666666948
2023-07-06 12:30:00+00:00,Short Entry,
2023-07-06 12:30:00+00:00,Short Exit (TP),679.0666666666948
2023-07-06 13:30:00+00:00,Long Entry,
2023-07-06 13:30:00+00:00,Long Exit (SL),-604.1999999999825
2023-07-06 13:45:00+00:00,Short Entry,
2023-07-06 14:00:00+00:00,Short Exit (TP),1244.2666666666628
2023-07-06 14:30:00+00:00,Long Entry,
2023-07-06 15:00:00+00:00,Long Exit,293.3333333333576
2023-07-06 15:00:00+00:00,Short Entry,
2023-07-06 15:45:00+00:00,Short Exit,-386.6666666666788
2023-07-06 15:45:00+00:00,Long Entry,
2023-07-06 16:30:00+00:00,Long Exit (TP),1114.7999999999956
